laptopId;battery;cpu;description;frameRate;image;manufacturer;model;os;price;ram;resolution;screenSize;stockAvailable;storage;vga;webcam;weight
bcd1cd18-ddd7-4bf9-ab73-67529c132945;"60Wh, 170W Slim Tip (3-pin)";"Intel Core i7-13650HX, 14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_121.png;Lenovo;"Laptop Lenovo LOQ 15IRX9 83DV00UGVN";"Windows 11 Home Single Language, English";32990000;24GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp tối đa 1TB)";"NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W, 194 AI TOPS";"HD 720p với E-shutter";"2.38 kg"
bdf3153d-02d3-4e72-a76c-c4c8c6188255;"56WHrs, 4S1P, 4-cell Li-ion";"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 12 lõi: 4 P-cores và 8 E-cores)";"Đồ họa - Kỹ thuật, Gaming";144Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9_7.png;ASUS;"Laptop ASUS TUF Gaming F15 FX507ZC4-HN095W";"Windows 11 Home";24990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe 3.0 NVMe M.2 SSD (hỗ trợ nâng cấp tối đa 1TB)";"NVIDIA GeForce RTX 3050 4GB GDDR6 <br> Intel Iris Xe Graphics";"720P HD camera";"2.20 kg"
be519c6b-2da0-403b-88c3-0e732fb7472f;"Lên đến 18 giờ";"Apple M2 (8 nhân, 100 GB/s memory bandwidth)";"Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__104.png;Apple;"MacBook Air 15 inch M2 2023 8CPU 10GPU 8GB 512GB | Chính hãng Apple Việt Nam";"Mac OS";27990000;8GB;"Mặc định";"15 inches";46;"512GB SSD";"Card tích hợp - 10 nhân GPU";"1080p FaceTime HD camera";"1.51 kg"
bfffc4e3-73db-411d-992e-7331d823b908;"3-cell Li-Po, 39 Wh";" AMD Ryzen 5 - 5500U";"Học tập - Văn phòng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/2/_/2.2_1_1.jpg;MSI;"Laptop MSI Modern 14 B5M 202VN";"Windows 11 Home SL ";17990000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";43;"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)";"AMD Radeon Graphics Vega 7";"720p ";"1.3 kg"
c01044ec-f0d4-49cb-8e55-0f2caf24cccc;"3-Cell 52Wh (hỗ trợ sạc nhanh)";"AMD Ryzen 5-5500U 6 Nhân 12 Luồng ";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-msi-modern-15-a5m-238vn-5.jpg;MSI;"Laptop MSI Modern 15 A5M 238VN";"Windows 11 Home SL ";18990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB NVMe PCIe Gen3x4 SSD, 2 khe M.2 SSD NVMe PCIe Gen3x4";"AMD Radeon Graphics";"HD 720p ";"1.6 kg"
c019eb68-665c-4386-87d2-59dfc918dad4;45Wh;"Intel Core i5-1235U (10 lõi (2P + 8E) / 12 luồng, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__5_29.png;Lenovo;"Laptop Lenovo Ideapad 3 15IAU7 82RK001PVN";"Windows 11 Home Single Language";17990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp 1TB)";"Intel Iris Xe Graphics";"HD 720p với màn trập camera";"1.63 kg"
c047d8f0-91cf-4b13-9c0f-1a74fc568f96;"90WHrs, 4S1P, 4-cell Li-ion";"AMD Ryzen 7 7435HS 3.1GHz (20MB Cache, up to 4.5 GHz, 8 cores, 16 Threads)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_20__4_25.png;ASUS;"Laptop ASUS TUF Gaming A15 FA507NUR-LP101W";"Windows 11 Home";28490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe 4.0 NVMe M.2 SSD (Nâng cấp tối đa 2TB)";"NVIDIA GeForce RTX 4050 6GB GDDR6";"720P HD camera";"2.20 Kg"
c2d2fa05-f3de-4d7e-ba3a-726107ea7b07;"62WHrs, 4S1P, 4-cell Li-ion";"AMD Ryzen™ 9 5900HS (8 lõi/16 luồng, Up to 4.6 GHz, 20MB)";"Đồ họa - Kỹ thuật, Gaming, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/2/3/23_1_20.jpg;ASUS;"Laptop Asus Rog Flow X13 GV301QC K6082T";"Windows 10 Home";38990000;16GB;"1920 x 1200 pixels (FullHD+)";"13.4 inches";43;"512 GB M.2 2230 NVMe™ PCIe® 3.0 SSD";"NVIDIA® GeForce RTX™ 3050 4GB";"720P HD camera";"1.30 kg"
c2df365a-b02d-414a-9cde-126184ab385b;"Mặc định";i5-1145G7;"Học tập - Văn phòng";60Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-latitude-7320-9ppwv-1.png;Dell;"Laptop Dell Latidude 7320 9PPWV";"Windows 11";19990000;16GB;"1080 x 1920 pixels (FullHD)";"13.3 inches";43;"256GB NVMe M.2 PCI";"Iris Xe Graphics";"Mặc định";"1.12 kg"
c329a88c-87e1-4dd4-b7ec-c6c06865fd55;"50WHrs, 3S1P, 3-cell Li-ion";"Intel Core i9-13900H 2.6 GHz (24MB Cache, up to 5.4 GHz, 14 lõi / 20 luồng)";"Học tập - Văn phòng";60Hz;https://cellphones.com.vn/media/catalog/product/v/i/vivobook_15_oled_x1505v_product_photo_1s_cool_silver_black_keyboard_05.png;ASUS;"Laptop ASUS VivoBook 15 OLED A1505VA-L1201W";"Windows 11 Home";24990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"Intel Iris Xe Graphics";"720p HD với màn trập camera";"1.70 kg"
c382c842-039e-49ff-8373-1e1deaf7ac7b;54Wh;"Intel Core i5-13500H (Up to 4.7 GHz, 12 lõi / 16 luồng)";Gaming;"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__5_15.png;Gigabyte;"Laptop Gigabyte G5 MF5-52VN383SH";"Windows 11 Home";25790000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB SSD NVMe M.2 PCIe Gen 4 x 4 (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB)";"NVIDIA GeForce RTX 4050 6 GB GDDR6";"1.0 M HD video camera";"2.08 kg"
c3bad75a-c8bd-4e56-ba97-fc5dfd4ebbe2;"77 Wh Li-Ion";"Intel Core Ultra U7-155H";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_55__2_11.png;LG;"Laptop LG Gram 2024 17Z90S-G.AH78A5";"Windows 11 Home";49290000;16GB;"2560 x 1600 (WQXGA)";"17 inches";46;"1TB M.2(2280) Dual SSD slots, Gen4";"Intel Arc Graphics";"Webcam FHD + Camera hồng ngoại có Webcam và Mic kép";"1.37 kg"
c3ca4929-90e3-49cf-b490-30c49daa6899;"50WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-12500H (2.5 GHz, 18M Cache, up to 4.5 GHz, 4P + 8E cores)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__5_5.png;ASUS;"Laptop ASUS Vivobook 15 OLED A1505ZA-L1245W";"Windows 11 Home";18990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB M.2 NVMe PCIe 3.0 SSD";"Intel UHD Graphics";"720p HD với màn trập camera";"1.70 kg"
c496c15d-8992-44c5-87fc-b53263c2de9e;"Pin Li-Po 100 watt-giờ<br> Thời gian xem video trực tuyến lên đến 24 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 17 giờ";"Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_144.png;Apple;"MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB | Chính hãng Apple Việt Nam";macOS;74990000;48GB;"3456 x 2234 pixels ";"16.2 inches";152;"512GB ";"20 lõi<br>Neural Engine 16 lõi";"Camera 12MP Center Stage có hỗ trợ chế độ Desk View<br>Quay video HD 1080p<br>Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán";"2.14 kg"
c4c93083-01af-4c7f-ab90-60a0176d8abc;"4-Cell 72 Battery (Whr)";"Intel Core i5 - 13500H (12 lõi / 16 luồng, 2.60 GHz, Turbo Boost 4.7 GHz,18 MB)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__5_24.png;MSI;"Laptop MSI Prestige 14 EVO B13M-401VN";"Windows 11 Home";19990000;16GB;"1920 x 1200 pixels (FullHD+)";"15.6 inches";46;"512 GB SSD NVMe PCIe Gen 4.0";"Intel Iris Xe graphics";"IR FHD type (30fps@1080p)";"1.49 kg"
c5966b84-d8cb-49b2-b434-fbc3e676ad61;"55 Wh";"Intel Core i5 - 1235U Gen 12 (up to 4.4 GHz, 12 MB)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__1_51.png;Vaio;"Laptop Vaio FE 14 VWNC51427-BL";"Windows 11 Home";17990000;8GB;"1920 x 1080 pixels (FullHD)";"14.1 inches";46;"512 GB";"Intel Iris Xe Graphics";"2 MP";"Mặc định"
c5b91aed-9076-45bf-9702-4d412314bad9;"Pin Li-Po 72,4 watt-giờ";"Apple M3 Max 14 nhân";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-16-inch-m3-max-2023_1_.png;Apple;"MacBook Pro 16 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam";macOS;89990000;36GB;"3024 x 1964 pixels ";"16.2 inches";46;1TB;"30 nhân<br>Neural Engine 16 nhân";"HD 1080p";"2,16 kg"
c5c20347-8c0d-410b-a313-47e8624442cc;"70WHrs, 3S1P, 3-cell Li-ion";"Snapdragon X Elite X1E 78 100 3.4GHz (42MB Cache, up to 3.4GHz, 12 lõi, 12 luồng)";"Học tập - Văn phòng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_36__2_22.png;ASUS;"Laptop ASUS Vivobook 15 OLED S5507QA-MA090WS";"Windows 11 Home + Microsoft Office Home & Student 2021 + Microsoft 365 Basic";34990000;32GB;"2880 x 1620 pixels";"15.6 inches";46;"1TB M.2 NVMe PCIe 4.0 SSD";"Qualcomm Adreno GPU";"Camera FHD + IR hỗ trợ Windows Hello<br> Có màn trập riêng tư";"1.42 kg"
c6c2708a-724c-4cef-b628-8b6d4d946c2e;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024_1__4.png;Apple;"MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam";MacOS;27990000;16GB;"Mặc định";"13.6 inches";46;"256GB SSD";"GPU 8 Lõi";"Camera FaceTime HD 1080p";"Mặc định"
c6d6c074-2942-475a-afcb-7a3e90b81ef6;"52,6 Wh";"Apple M2 8 nhân";"Học tập - Văn phòng, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1.jpg;Apple;"Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam";MacOS;24990000;16GB;"2560 x 1664 pixels";"13.6 inches";46;256GB;"8 nhân GPU, 16 nhân Neural Engine";"1080p FaceTime HD camera";"1.27 kg"
c6daeac4-cf91-44e1-b098-e3c2d0d36f18;"72 Wh Li-Ion";"Intel Core Ultra 5 125H";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-08-18t155024.097_1.png;LG;"Laptop LG Gram 2024 2in1 14T90S-G.AH55A5";"Windows 11 Home";44000000;16GB;"1920 x 1200 pixels (WUXGA)";"14 inches";152;"512GB M.2(2280) Dual SSD slots, Gen 4.0 - trống 1 khe";"Intel Arc Graphics";"Webcam FHD IR có Mic kép (Nhận diện khuôn mặt)";"1.25 kg"
c7102f19-11f4-49b6-b4f6-1af142f3d403;"90WHrs, 4S1P, 4-cell Li-ion";"Intel Core i7-13620H 2.4 GHz (24M  Cache, up to 4.9 GHz, 10 cores: 6 P-cores and 4 E-cores)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_55.png;ASUS;"Laptop ASUS TUF Gaming F15 FX507VV-LP304W";"Windows 11 Home";32990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"1TB PCIe 4.0 NVMe M.2 SSD (Nâng cấp tối đa 2TB)";"NVIDIA GeForce RTX 4060 8GB GDDR6 <br>Intel Iris Xe Graphics";"720P HD camera";"2.20 Kg"
c8a11610-03c6-4d50-bdde-a7d7556321d4;"Mặc định";"8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện";"Mặc định";"Mặc định";https://cellphones.com.vn/media/catalog/product/i/m/img-apple-main_1_1_2.jpg;Apple;"Apple Mac mini M1 512GB 2020 I Chính hãng Apple Việt Nam ";"macOS Big Sur";24990000;8GB;"Mặc định";"Mặc định";43;"512GB SSD";"GPU 8 nhân, 16 nhân Neural Engine";"Mặc định";"1.2 kg"
c8a5d94b-804e-4d31-8b49-74e3e3ae6a6c;80Wh;"Intel Core i9-14900HX, 24C (8P + 16E) / 32T, P-core 2.2 / 5.8GHz, E-core 1.6 / 4.1GHz, 36MB";"Đồ họa - Kỹ thuật, Gaming";"240 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__6_18.png;Lenovo;"Laptop Lenovo Gaming Legion 5 Pro 16IRX9 83DF0046VN";"Windows 11 Home";56990000;32GB;"2560 x 1600 (WQXGA)";"16 inches";46;"1TB SSD M.2 2280 PCIe 4.0x4 NVMe";"NVIDIA GeForce RTX 4070 8GB GDDR6, Boost Clock 2175MHz, TGP 140W";"FHD 1080p với màn trập riêng tư";"2.5 kg"
c8aa0d79-205b-4e0f-978a-01bc5e7c6b63;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024_1__5_1.png;Apple;"MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam";MacOS;32990000;16GB;"Mặc định";"13.6 inches";46;"512GB SSD";"GPU 10 Lõi";"Camera FaceTime HD 1080p";"Mặc định"
c95cb9fd-df60-4752-8c79-170ab3e7f689;"56WHrs, 4S1P, 4-cell Li-ion";"Intel Core i9-13900H 2.6 GHz (24M  Cache, up to 5.4 GHz, 14 cores: 6 P-cores and 8 E-cores)";"Đồ họa - Kỹ thuật, Gaming, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";"165 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_37__2_8.png;ASUS;"Laptop ASUS ROG Flow Z13 GZ301VV-MU007W";"Windows 11 Home";57990000;16GB;"2560 x 1600 (WQXGA)";"13.4 inches";43;"1TB PCIe 4.0 NVMe M.2 SSD (2230)";"NVIDIA GeForce RTX 4060 8GB GDDR6 <br>Intel Iris Xe Graphics";"13MP camera và 5MP IR camera";"1.18 Kg <br>Trọng lượng của bàn phím: 0.34 Kg"
c98fae07-9bd9-4ac5-842b-7266008e09ba;"4 cell /60.7Wh";"Intel® Core™ i5-1135G7, 4.20GHz, 4 cores 8 threads, 8MB Cache";"Mặc định";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-yoga-slim-7_1_.jpg;Lenovo;"Laptop Lenovo Yoga Slim 7 14ITL05 ";"Windows 10 Home SL";23990000;"Mặc định";"1920 x 1080 pixels (FullHD)";"14 inches";43;"512GB M.2 PCIe NVMe SSD";"Intel Iris Xe";"Mặc định";1.5kg
ca57c39a-3a9f-4147-a1d2-d08fe257fcb5;"Mặc định";"Intel Core i7-1255U (2.4Ghz,12MB cache, Up to 4,4Ghz Turbo )";"Học tập - Văn phòng, Mỏng nhẹ";120Hz;https://cellphones.com.vn/media/catalog/product/7/3/73689_laptop_dell_vostro_3520__3__1.jpg;Dell;"Laptop Dell Vostro 3520";"Free OS";18990000;8GB;"1080 x 1920 pixels (FullHD)";"15.6 inches";46;"512GB , M.2 NVMe SSD";"NVIDIA® Geforce ® MX550 2GB GDDR5";"720p 30FPS";1.66Kg
caa91361-6421-4bd1-a859-46bd46552a50;"4 cell /50Wh";"Intel® Core™ i5-1135G7, tối đa 4.20GHz, 4 cores 8 threads, 8MB Cache";"Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0000_35161_yoga_slim_7_carbon_13itl5_1__2.jpg;Lenovo;"Laptop Lenovo Yoga Slim 7I Carbon 13ITL5 ";"Windows 10 Home SL";26990000;16GB;"2560 x 1600 pixels (2K)";"13.3 inches";43;"512GB M.2 PCIe NVMe SSD";"Intel Iris Xe Graphics ";"HD webcam, Camera IR";" 966 g"
cadb8224-1a13-4eb3-bf1d-ed048f3bb0c8;"Mặc định";"Apple M2 Pro 10 nhân";"Học tập - Văn phòng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/d/o/download_2__3_2_2.jpg;Apple;"Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 512GB) | Chính hãng Apple Việt Nam";macOS;43990000;32GB;"Mặc định";"Mặc định";46;512GB;"16 nhân GPU";"Mặc định";"1.28 kg"
cb811660-af5e-48c6-ad29-3de868274957;"Mặc định";"11th Gen Intel® Core™ i5-1135G7 ";"Học tập - Văn phòng, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/s/u/surface-pro-8-vien-man-hinh-mong_2.jpg;Microsoft;"Surface Pro 8 Core i5 / 8GB / 128GB Nhập khẩu chính hãng";"Windows 11 Home";22990000;8GB;"2880 x 1920 pixels";"13 inches";43;"128GB SSD";"Intel Iris Xe Graphics";"Camera trước: 5.0MP <br> Camera sau: 10.0MP";"Mặc định"
cc32b33f-3ac3-4d56-90f6-75db0940bec6;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-15-inch-2024_1__2.png;Apple;"MacBook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam";MacOS;33990000;8GB;"Mặc định";"15.3 inches";46;"512GB SSD";"GPU 10 lõi";"Camera FaceTime HD 1080p";"Mặc định"
cca8ffdc-05fe-49b8-9b96-5c509058a509;"3-cell, 59 Wh Li-ion polymer<br>Lên đến 10 giờ 30 phút<br>Hỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút";"Intel Core Ultra 5 125U (up to 4.3 GHz with Intel Turbo Boost Technology,12 MB L3 cache,12 lõi,14 luồng)";"Học tập - Văn phòng, Mỏng nhẹ";"48 - 120 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__6_61.png;HP;"Laptop HP Envy X360 2IN1 14-FC0162TU AY8X1PA";"Windows 11 Home Single Language<br>Office H&S tích hợp";29890000;16GB;"2880 x 1800 pixels";"14 inches";46;"512 GB PCIe Gen4 NVMeTM M.2 SSD";"Intel Graphics";"Camera hồng ngoại 5MP có chức năng giảm nhiễu tạm thời và micrô kỹ thuật số mảng kép tích hợp";"1.39 kg"
cd06556c-e336-426b-b5d0-b6aef5f7302d;58.2Whrs;"Apple M2 tám nhân CPU";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_4_3_1_2.png;Apple;"Apple MacBook Pro 13 M2 2022 16GB 512GB I Chính hãng Apple Việt Nam";MacOS;46990000;16GB;"Mặc định";"13 inches";43;"512GB SSD ";"10 nhân GPU";"720p FaceTime HD ";"Mặc định"
cd396df5-f20e-4ad9-a336-149bae41561e;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024_1__4_2.png;Apple;"MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam";MacOS;30490000;16GB;"Mặc định";"13.6 inches";46;"256GB SSD";"GPU 10 Lõi";"Camera FaceTime HD 1080p";"Mặc định"
ced517bf-c93e-478c-ad19-9ef8a08ae59f;"60 WHr";"Intel Core i5-10300H 2.5GHz up to 4.5GHz 8MB";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-gaming-legion-5-15imh05-82au00pqvn-1.jpg;Lenovo;"Laptop Lenovo Gaming Legion 5 15IMH05";"Windows 10 Home SL ";27790000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 2280 PCIe NVMe (Còn trống 1 khe 2.5" SATA)";"NVIDIA GeForce GTX 1650Ti 4GB GDDR6";"HD 720p";"2.3 kg"
cf68af48-5c1d-47e0-949c-e643ef23e652;"42WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-1335U (12MB Cache, 1.3 GHz up to 4.6 GHz, 10 lõi / 12 luồng)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_100__2.png;ASUS;"Laptop ASUS VivoBook 15 X1504VA-NJ070W";"Windows 11 Home";18490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"Intel Iris Xe Graphics";"720p HD với màn trập camera";"1.70 kg"
cfaa4635-9473-45d6-b142-00bf045d5133;"70Wh<br>Đi kèm sạc 67W";"Apple M2 Pro chip";"Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/b/mbp14-silver-select-202301_1_4_1.jpg;Apple;"MacBook Pro 14 inch M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 512GB) ";MacOS;63990000;32GB;"3024 x 1964 pixels ";"14.2 inches";43;"512GB SSD";"16 nhân GPU";"1080p Camera";"1.55 x 31.26 x 22.12 cm"
d05830db-5033-483d-800c-f6c835d15169;"3 cell, 52.4Whr";"Alder Lake i5-12450H";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_31__3_18.png;MSI;"Laptop MSI Gaming Thin 15 B12UCX-1419VN";"Windows 11 Home SEA";17990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB NVMe PCIe SSD Gen4x4 w/o DRAM";"Nvidia Geforce RTX 2050, GDDR6 4GB";"HD 720P";"1.86 kg"
d0802187-3c82-416d-90e9-e3cf218b247d;"3-cell Li-ion, 41 Wh";"Intel Core i5 - 1335U (1.30 GHz, Turbo Boost 4.6 GHz, 10 lõi / 12 luồng, 12 MB)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6_6.png;HP;"Laptop HP Pavilion 15-EG3095TU 8C5L6PA";"Windows 11 Home SL";19990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512 GB SSD NVMe PCIe";"Intel Iris Xe Graphics";"HD webcam";"1.74 kg"
d08396d7-a833-4015-b0d9-c79c51b438f4;"72 Wh Li-Ion<br> Phát lại video: 29,5 giờ<br> JEITA 3.0 (Phát lại video) : 14 giờ<br> JEITA 3.0 (Không hoạt động) : 31 giờ";"Intel Core Ultra 5 - 125H";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_23__2_34.png;LG;"Laptop LG Gram 2024 14Z90S-G.AH55A5";"Windows 11 Home";36290000;16GB;"1920 x 1200 pixels (WUXGA)";"14 inches";46;"512GB M.2(2280) Dual SSD slots, Gen 4.0 - trống 1 khe";"Intel Arc Graphics";"Webcam FHD IR có Mic kép (Nhận diện khuôn mặt)";"1.120 g"
d15897d7-ac3c-4bb0-8a81-7dce41cf48bd;"3 Cell Int (43.3Wh)";"Intel Core 5 120U (10 lõi) - Max Turbo Frequency: 5.00 GHz";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_129.png;HP;"Laptop HP Pavilion X360 14-EK2017TU 9Z2V5PA";"Windows 11 Home Single Language 64-bit";24990000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB SSD PCIe (M.2 2280)";"Mặc định";"Camera HD HP Wide Vision có micrô mảng";"1.4 kg"
d1794454-e3bf-450c-b037-91af5c7650e4;"39.3Whr 3 Cell";"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png;MSI;"Laptop MSI Modern 15 B7M-238VN";"Windows 11 Home";16990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512 GB SSD";"AMD Radeon Graphics";"HD Webcam 720p";"1.75 kg"
d1b81b28-192d-4c26-9173-82513f84f501;"3 cell 42 Wh";"Intel Core i5-1235U ( 1.3 GHz - 4.4GHz / 12MB / 10 nhân, 12 luồng )";"Học tập - Văn phòng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-hp-elitebook-630-g9-6m142pa_2_.png;HP;"Laptop HP Elitebook 630 G9 6M142PA";"Windows 11";19990000;8GB;"1080 x 1920 pixels (FullHD)";"13.3 inches";46;"256GB SSD M.2 NVMe ";"Intel Iris Xe Graphics";"HD webcam";"1.3 kg"
